,Row,DynRange,DynIQR,DynStDev,TempRange,TempIQR,TempStDev,DynPolyCoeff1,DynPolyCoeff2,DynPolyCoeff3,TempPolyCoeff1,TempPolyCoeff2,TempPolyCoeff3
253,Luca Gavotte bar: 48,21.52261251408754,6.222075276219901,10.89647799219928,15.444887087303712,7.063639916389402,9.626059117182393,0.006966292218309875,-0.5251176208074453,-22.779190167928714,-2.9094139850606635,19.360099483894505,30.669733349333438
254,Luca Gavotte bar: 49,23.820317721634808,6.842372569005257,11.154040197131678,11.745448805470403,4.268965927682322,6.632461388631512,-0.011625180861190004,0.12185712270754848,-20.667283104043452,-1.31454813056958,8.460992369365643,55.406303069317936
255,Luca Gavotte bar: 50,19.422858934221892,5.749066171371926,10.43361433719285,15.542920548324119,5.722148696477979,7.6668526857827,0.00930897747963858,-0.6113257693780735,-18.31360638299773,-1.9037797551046294,13.477014278890731,49.492204831236165
256,Luca Gavotte bar: 51,21.591983213067692,4.932225690970287,4.740230885992645,22.618006993004485,6.862377322458009,7.940762739432188,0.005799274793747956,-0.11419822506054184,-29.940258860767756,0.06756277767438387,0.03063888417504366,74.3632433329618
257,Luca Gavotte bar: 52,17.426675666729295,4.396668255584974,6.385011498360996,18.13166647397307,6.381413457527448,10.694204427833824,-0.003977899231334007,0.34593071019054245,-29.009559816446952,-0.011313393570880563,-0.21669281724801037,78.08543248074336
258,Luca Gavotte bar: 53,14.518092484350802,3.886672712180269,5.947847706540799,24.408775219756265,7.232696841943865,8.838509190482966,-0.008341602073513648,0.5383484846349782,-24.494093035979006,-0.9799076458331862,8.887342739990684,62.58640919309533
259,Luca Gavotte bar: 54,22.207958743655922,6.073373979139242,10.314887803498806,8.150026739355653,3.630970679223807,5.433351159570435,0.008090054004713713,-0.6388087970390007,-16.73537455924065,-0.813973769715943,6.786544428364934,55.86185050246337
260,Luca Gavotte bar: 55,28.97462422886491,7.449842699165446,11.021456316563018,17.19852414680252,7.082899507178638,10.456314342628346,0.004374653421962753,-0.5431884223531211,-19.96100284877015,-1.1654361793916486,2.732021139532363,68.37067360627333
261,Luca Gavotte bar: 56,24.382845316143516,7.134337811506648,9.43725378257767,33.31057053125347,11.129277919751189,8.399044036165321,0.011553905985865786,-0.4865784912759597,-21.98912117645489,-3.3843938060130125,26.593430903453225,30.53504467835506
262,Luca Gavotte bar: 57,10.452191557475317,2.923055423109011,4.457228742455385,6.969320909142581,3.01053250954302,5.962586035014368,0.015942918391565194,-0.6042121360231127,-19.428645714451772,0.004297198192965446,0.9505674344471623,68.37128493679363
263,Luca Gavotte bar: 58,12.774210516434437,3.4418377869422847,6.210889348886724,9.320387842404102,2.8652834197789274,3.059510996182226,0.009089516686148573,-0.45921949226908837,-14.28916071155883,0.30932024880415715,-2.467484306080704,79.82429041083054
264,Luca Gavotte bar: 59,12.30142079875776,3.1628591962485317,4.289120241918681,26.470588235296546,8.27371014567244,8.321721866867591,0.011719659994174125,-0.3865587218241926,-20.738662778769015,-0.437251524642332,2.453786318683886,77.09292160649066
265,Luca Gavotte bar: 60,16.533698384017327,4.2667129289671255,6.158335335435524,32.29600724587371,9.868270822048675,13.101748372338847,0.002386860297671605,0.07145211182469732,-26.155582451492656,-0.9701757250325713,12.265665412857008,43.20637060600135
266,Luca Gavotte bar: 61,18.24447550908178,4.5437367176881684,4.937678362116657,16.2906738774346,5.272456987255566,8.53320026982125,0.012082120988185339,-0.36705462968875724,-20.735738909890532,-0.4961468343478907,5.056402910166693,64.0320171870336
267,Luca Gavotte bar: 62,18.38598185478162,5.290054905525236,8.397579266673603,14.071844893135633,4.282016498757,5.403037532500946,0.005388062126894773,0.105348359916506,-27.94426649266813,-0.563694975510995,6.321626562765048,60.74747061402695
268,Luca Gavotte bar: 63,14.794967426389917,3.8197949373018325,5.054978144325389,25.294570185607455,7.649776301470816,6.784670585236654,-0.001837748852312813,0.1112546013618546,-27.242488749619074,-0.8975683641014697,7.30128582175995,63.297390893942854
269,Luca Gavotte bar: 64,24.225378507673327,7.385040762763112,10.767658930976665,27.069233818284374,9.420777043674823,15.956373075346008,0.0038185144742257965,0.3184713137126791,-34.375356037019145,-1.2151046088908992,14.044014317119558,38.12012324322236
270,Luca Gavotte bar: 65,16.294723715417774,3.912414908677835,4.204719135858937,13.930239576247686,4.138793618631781,3.596241429872009,0.0023688080439645213,-0.008477111734110976,-23.162883579689325,-0.4606666761873115,5.0876032161818046,62.436743757450095
271,Luca Gavotte bar: 66,22.076405056417002,6.359407768997008,9.341597085549097,42.51143786251982,11.708255444874895,6.862504948013182,-0.004689933635206282,0.532503124359142,-31.737791238355427,-1.2960615219541827,11.005030257831967,56.6826388642148
272,Luca Gavotte bar: 67,11.388943141327331,2.6928901417856927,3.69730483168415,45.042286262427645,13.232672484040512,12.331961764582076,0.0005471386469226857,0.022619115602176373,-22.227539763761534,-1.7174557488650315,18.01053307740502,38.08150004815012
273,Luca Gavotte bar: 68,18.955136330169523,4.229956962521698,4.42844934320442,27.10634699671799,7.9357255028297535,8.808995156522187,-0.0034915141939085943,-0.0960881297273999,-18.33695341949828,-0.9656293563159792,8.728519913712617,55.15211401715937
274,Luca Gavotte bar: 69,14.025619276432906,4.025710751556115,5.702148463469911,31.78981767419006,10.886936921228786,13.943720287691207,0.0036678074721857245,-0.2175638559770526,-17.947603562247597,-1.3257511980568402,13.932391291276572,46.096935882791335
275,Luca Gavotte bar: 70,11.774447915326675,3.443517650579965,5.7349608553297315,22.431179838122233,6.749704177197438,8.654954935896512,0.004708652392762331,-0.24344798835671533,-17.431240367754633,-0.18112858727476783,3.2024059690549245,61.87000963290083
276,Luca Gavotte bar: 71,16.94837230206133,4.9116987491004425,6.428711082900918,20.47869515541938,8.342868949423377,15.345954058788323,0.0042063616110134035,-0.3560248373753655,-13.614558645823148,-0.7430688577785041,2.9254596990692803,74.51894967115814
277,Luca Gavotte bar: 72,17.061899995692386,5.256348601467248,9.054681021267754,16.517422024385276,7.135293172567277,9.89673236921169,0.0024503757263749544,-0.23974611632187895,-19.53663569153638,4.9483661846058515,-21.431486095442466,78.5520854280779
278,Luca Gavotte bar: 73,20.299143854923784,6.291043562534431,9.042260962783018,13.291585127202701,5.193097587655553,7.564607354275111,-0.004885813108518885,-0.09672952006254705,-15.097973894994146,-0.4833417126851961,0.7192401330735345,71.94730938981334
279,Luca Gavotte bar: 74,13.982176596978093,3.6883485786988857,5.004515185950538,26.84715177900062,9.060821127183718,8.873787588797768,0.00900839644422807,-0.4856006086503614,-17.522508263231853,-2.9091826487020276,21.448815930158048,42.52757825237817
280,Luca Gavotte bar: 75,17.177728431505102,3.7900766654121005,4.28803243272489,37.77318218953477,11.020443068707111,11.576035574296284,0.006132222163539758,-0.2486464403011881,-22.5891424011984,-1.0079662163902605,8.762837595543447,64.24507414766927
281,Luca Gavotte bar: 76,19.57209250026176,4.82768100339503,7.252467329741194,37.016802375482705,11.78309593911872,13.30908186184898,-0.0023836508024300328,0.13563055863789333,-25.91037895343283,-1.713948405475633,18.316935990956317,36.0004483680428
282,Luca Gavotte bar: 77,12.667201985223642,3.619613717984306,6.670046788751662,19.113401961159312,7.056160321254907,11.98366604042657,0.0016858764918974475,-0.04093898614545981,-18.262888475858553,-0.9579054724212199,8.851606136523023,61.65625152664515
283,Luca Gavotte bar: 78,19.172275939832048,5.349614007550477,9.063548394461662,4.571082907229922,2.0391936544421156,3.0473886048199574,0.010556933606584683,-0.685456047281226,-15.365566261031576,0.4654864780441792,-0.8037380878109252,66.07966870253522
284,Luca Gavotte bar: 79,29.762665253892408,6.940023428307841,10.208239742751601,8.920958390174889,3.352730736162365,4.460479195088411,-0.0009134951405936194,-0.2892605221925523,-20.326123622529273,-0.14886950532425794,-1.1883399257620495,71.43161664392669
285,Luca Gavotte bar: 80,25.23328023687162,7.020808506390371,11.08893799056284,6.893739118556624,2.9116188074567657,4.506089264370829,0.007229760895622402,-0.2910746017269564,-23.25389625176747,-0.4784895099655205,4.567688959164383,57.1915383120227
286,Luca Gavotte bar: 81,27.927420650614465,7.576344302640577,12.031050967624367,14.303888841203168,5.811176818026836,11.07741140790408,-0.012971185097060163,0.1663544706328858,-16.639963594480918,-1.1376545060739545,7.65765987201859,63.05420606117611
287,Luca Gavotte bar: 82,21.04630836675159,6.511289890217962,9.781141522557519,12.200051837510621,4.91882525353204,7.017646361909627,0.021651376430636284,-1.1015411386014407,-13.914059321240645,-1.5180834304373547,11.854187033599576,52.01954234475017
288,Luca Gavotte bar: 83,14.242970076832421,3.1053409115064814,3.794748509551482,28.85018249093497,8.545085253377877,8.54693566466841,0.010972797117289131,-0.46570157419867364,-17.440949934539773,-1.2024063388203692,11.493209704254962,56.24032859028813
289,Luca Gavotte bar: 84,16.767493125143574,4.36336370504926,6.126662236271912,26.20360994480511,10.085816184046424,15.307796657246882,0.011610259735169914,-0.5274618752602129,-16.988269539556768,-1.3656892434329966,14.755139997288772,42.90536325517365
290,Luca Gavotte bar: 85,18.785124068567484,5.342730415451594,8.823460223819737,51.87278277369535,19.325912312915648,19.075486757777327,-0.01177612667181749,0.5589822596461906,-27.282063881631743,-2.7240095000585356,14.45009648002034,64.69184690926798
291,Luca Gavotte bar: 86,23.262483576854493,5.739836021394545,8.061151216029089,57.62761734680686,17.386321365678224,8.200236143505393,0.004986711590952718,-0.1420403067945869,-24.118990572820145,-2.375449881669026,24.510138241835314,19.45657830854964
292,Luca Gavotte bar: 87,20.203271758364338,5.986080730303001,9.100916480011051,19.950727333396074,7.165218335814012,10.906340891884682,-0.01605004083137095,0.7276035723476952,-26.69837550405395,-1.6517822184782376,11.717938275013037,55.70072340452878
293,Luca Gavotte bar: 88,21.587620879350368,5.993162188774099,9.718764774969543,22.09791035651915,8.233591772371994,13.087141059788067,0.011949369005339995,-0.7988431544628322,-12.146785244237043,-1.6020721972763692,14.706659645025393,43.26479681326206
294,Luca Gavotte bar: 89,18.73136887461726,5.084644189160262,8.115442116377551,8.178377074671147,3.2749732997975967,5.609520603087603,0.011789097617115043,-0.5577139533443771,-17.85119454175634,-0.17737514711796723,1.4355172407047008,73.07521307238623
295,Luca Gavotte bar: 90,9.769878729839832,2.2404711886156807,3.046021719447083,22.6627066115647,7.254280339244135,8.731298941060075,0.0038472741090661714,-0.16195530501864058,-18.13141647446739,0.08513246387491236,1.377968888960704,69.0268625940645
296,Luca Gavotte bar: 91,11.560296758177685,3.396236560049072,6.421257533809694,23.74443738079445,6.944666524725605,7.617274189610242,0.008834955650378408,-0.35228345509946096,-19.490107602210223,0.18749443754517692,-3.787855772956795,90.81650276917905
297,Luca Gavotte bar: 92,14.227819198383202,3.750673714943549,6.428218285608708,11.043064440630332,3.6168750136750445,4.796410359855287,0.00043470401058695504,-0.004883570190083757,-21.17039534353137,-0.31907008755874394,3.604003347736159,67.5683473216168
298,Luca Gavotte bar: 93,12.608026298401171,3.4846423890783758,4.729341253907478,18.573069600939377,5.511726320019138,6.924471998466174,0.010388171636608885,-0.35712395156149085,-20.885139721382203,-0.5297635416911003,4.60810847221258,69.89418845231988
299,Luca Gavotte bar: 94,6.804071665299887,1.710800967452401,2.6586752919308196,23.953477078479985,6.729540836960818,6.408148914316698,-0.00732119099931975,0.3944898620983131,-21.262957215309644,-0.8789761429942836,8.313696007575064,62.43087695528963
300,Luca Gavotte bar: 95,11.522458813731816,3.4723281364544745,5.234220259051654,24.15179470547853,8.266784157219373,13.76273522092933,-0.00577208914023707,0.024668349330898384,-17.21045005590989,-1.0187440161786203,8.831806075977749,59.23523061810924
301,Luca Gavotte bar: 96,8.887863502494497,2.2712736648877714,3.3561448095058495,33.37089893562476,9.259693428391335,6.5740515510725,0.010135440680336717,-0.43931422130221,-21.380583410562686,-1.1597437743357861,13.35108151583447,47.3863784104601
302,Luca Gavotte bar: 97,7.915229044645969,2.2132940471348417,3.5987137495985735,10.655029227267761,3.4283470227974346,5.152566207825359,-0.0008833769263589325,0.06864805098019025,-24.34828937339887,0.37395994939991123,-3.32129027973089,82.48090594544088
303,Luca Gavotte bar: 98,9.447493211152107,2.7693512076074533,5.412612208611165,17.926356589156157,6.228053958570367,8.006307422326174,-0.0002787691973742691,0.13464843903843401,-22.769886162273217,-0.29833490425832987,1.0340285201223012,80.10262404691915
304,Luca Gavotte bar: 99,13.808762308728376,3.04588843240378,4.021894241921515,32.10970104742144,10.122506486157652,16.842983402939097,0.00372152203245176,-0.0848555175441833,-22.676523950880924,0.04705947803992113,-0.39824592970654155,68.04094566664243
305,Luca Gavotte bar: 100,24.936817940584433,7.936840845274364,14.248645412728763,9.233602374368523,4.2056378264279015,5.694885554703518,0.01335171586731245,-1.0646700557152502,-12.346149197288911,-1.7693584098324926,11.69423482651423,46.75018655560966
306,Luca Gavotte bar: 101,23.082604158514698,7.161595631640941,13.44297992555812,8.33342315399699,3.0286592385817626,4.442631625365948,-0.009256170244730093,-0.008302538695847472,-17.360904557036193,-0.9660833245725253,6.101543072528486,60.61674770580647
307,Luca Gavotte bar: 102,15.72175436548713,4.2720660264949935,5.5440874056755405,18.933987818288216,8.224954247601678,16.69759436955239,0.007364182296582835,-0.4748351728391713,-20.151684011476448,-2.8851414390511607,20.927778280480346,43.1246923414322
308,Luca Gavotte bar: 103,16.13399664224886,4.093587099358369,5.842088892281822,19.751552795021098,6.6012628794696795,4.296661193209047,0.013816215688699405,-0.47990241578053183,-24.353727289007022,-0.7067692338191133,7.710437087077948,60.50543547166486
309,Luca Gavotte bar: 104,14.89058889664534,3.755965615860941,6.009150303747518,22.151101724583384,7.533462648925219,6.953817076450392,0.005280914482459239,-0.05528824279513214,-25.308164145672887,-1.0773130244993003,11.078602200552444,56.280656497173304
310,Luca Gavotte bar: 105,13.223033351932315,3.6774842625441013,5.905640366231836,25.140005348366877,9.314446087532948,15.250011396148423,0.007610162508728236,-0.08991296170572276,-22.861239138924354,-1.2014400064843371,10.26522690699566,60.51106721735963
311,Luca Gavotte bar: 106,22.404040276396472,6.7125397410213425,11.361157797997521,6.925800463661567,2.9806604779161088,3.894033990168225,0.005732291161506465,-0.5250329786535302,-16.67057796437563,-1.9470169950841145,11.250968212167242,48.64839907267819
312,Luca Gavotte bar: 107,34.015354191904805,7.757565262196916,8.860252753382724,28.66541353383552,13.310532091472199,19.110275689223677,-0.0023269609008375355,-0.18067464581492665,-22.974874069961906,-4.330343448465351,12.096579397714905,54.73376405075179
313,Luca Gavotte bar2: 1,20.244577583515593,5.791507989929806,9.002632850989158,22.050449100147937,6.927166570727058,8.1453932847582,0.0020696369636746636,-0.29649878542480584,-15.608409397128325,-0.1499204340180562,2.050448848944067,64.44771495456528
314,Luca Gavotte bar2: 2,19.371514361153856,4.52159639120186,6.503982941612719,34.31293829512075,8.979046445571768,10.46695751949241,0.0005488807282301605,0.049739662296247766,-29.483251519313768,-0.054557740627281366,0.6744238546739952,77.3055714568033
315,Luca Gavotte bar2: 3,20.121098236429248,5.236644852984692,7.212722392022641,20.465888455054383,7.49431142154738,14.631792743738487,-0.0034965279323936702,0.16960226807432704,-21.141232622812076,-0.26687669888982035,2.4333765830368295,72.00112469776414
316,Luca Gavotte bar2: 4,27.647639882863473,6.849959924010209,11.62067192518279,9.656907186635877,3.8896295470787754,7.484000844945363,0.0024952903288259763,-0.2204809197482944,-25.38377234392655,0.6795287797450228,-6.593226079406994,78.24483655462794
317,Luca Gavotte bar2: 5,22.654108554693607,6.051313387831659,8.986276493732703,10.413602577373851,3.445642883521026,4.9443183489360365,0.004170403484805117,-0.4618076348560779,-14.089589106615065,0.016353865007991273,-0.017341594910119676,69.30116275548674
318,Luca Gavotte bar2: 6,18.453019644850997,4.650878929939888,7.386258422070853,28.7192853361125,7.127280010703157,7.847866869605099,0.0034660622056454137,-0.19538615411984947,-25.888889500603632,-0.0843186275158093,1.1473230451262255,74.8262344123028
319,Luca Gavotte bar2: 7,21.53256146121157,5.430647889630533,8.085954166336577,26.13686194489602,7.666331191223925,11.561747208346588,-0.004351753600017809,0.2660495144889761,-24.225712181901066,-0.532444236672665,6.739007205862899,57.37619213598108
320,Luca Gavotte bar2: 8,26.17293439808367,6.489204314983299,9.532757800991192,17.32707816377164,5.770226171713482,8.102290382164071,0.003513901392629581,-0.3001897180745248,-22.479599235071888,0.9301297506085487,-7.412883126144718,77.14159890635027
321,Luca Gavotte bar2: 9,24.147520522647767,6.703728278733216,12.115335369463708,22.87957061428343,7.596951430916606,12.662833764112122,-0.0006677338471112783,-0.11666283274069514,-15.18343777300956,0.20836589251925539,-4.327137420829752,87.28918313179413
322,Luca Gavotte bar2: 10,24.869679987400445,5.65240802192108,7.440913325101448,20.111030822348468,5.110627550111695,3.265306226148894,0.007509162407641714,-0.5710036710327396,-17.87765942699735,0.02696062896503681,0.2221465428840371,70.99243808895038
323,Luca Gavotte bar2: 11,19.97116360365351,4.595144580644173,6.196199760687705,13.329550091817254,4.094404638966848,6.998262130474615,0.0035156536425468106,-0.32091993774985045,-18.926109951437596,0.10642005362463104,-1.8996831859235266,77.88091588707076
324,Luca Gavotte bar2: 12,28.032855451380613,7.050461878165899,10.192445134449201,22.542955869722306,8.348038649460863,14.896947598161276,-0.0010184462444215061,-0.014832593162806409,-21.83806383899593,0.37018580823811187,-6.4889825322952985,87.52328002729892
325,Luca Gavotte bar2: 13,23.76146377680749,6.090389647756829,9.339801564965668,17.955058034993144,5.545046547332704,7.110947840946508,0.0022621261353223303,-0.27996860152532316,-16.837148948417394,-0.35936525059438545,5.012127915300732,55.49671504311679
326,Luca Gavotte bar2: 14,19.281998798680263,4.135093892086437,5.975454623216635,22.44775290612798,5.3747950385100465,6.508541639936098,0.0020047227717866264,-0.0669689290684133,-27.065360746965318,-0.06272076528470302,1.2854212215903547,72.93280439710465
327,Luca Gavotte bar2: 15,22.50569678350206,5.639024126353483,6.346182730604369,14.061770512245644,4.573142199077358,7.436347463151975,-0.004139395347142378,0.22083479851213378,-20.137396179622694,-0.22797920599296942,2.044917369038277,74.13677923192373
328,Luca Gavotte bar2: 16,25.92564057624878,7.0864870323284395,11.14408706316911,91.19618641406785,28.524580141934386,14.880724322920486,0.007692950236013631,-0.6260725273143958,-18.680352306966633,2.20825008099382,-17.428005023012435,93.15357929659976
329,Luca Gavotte bar2: 17,16.405631141775643,3.6286864667622902,4.77379676272335,96.94872958258159,23.266217870068512,9.930171355948943,-0.002640306171550502,0.14071639863896834,-19.95309384563448,0.49942951673083646,-11.883651633432418,131.73953014375542
330,Luca Gavotte bar2: 18,16.94694486604118,3.8102694921112343,5.335089485979665,22.76678020703902,5.389700675226598,3.2862665428533973,-0.0014194374339658762,0.1189263151471883,-21.394546106541643,-0.15394537553049076,2.901525487864053,67.56426221147012
331,Luca Gavotte bar2: 19,17.177877178663778,4.055146728797606,5.20823512198271,17.221539256770527,5.211000004582207,6.453293144548553,-0.0023825242315666227,0.11952927679548864,-18.964104748684985,-0.04221206863909524,0.6371160313887834,76.85238347966613
332,Luca Gavotte bar2: 20,16.47447822358083,4.03958618405827,5.938834705442176,24.82388784246558,6.461877975014278,6.860546571360388,-0.0033243093641242127,0.23534769675448391,-21.57471262447158,-0.09249324234204309,1.0388399997673823,76.74234494408194
333,Luca Gavotte bar2: 21,20.401465708583316,4.341399673786122,6.2793535163559255,27.86334805035728,8.516854375421872,12.346502939783406,-0.0009464678677989014,0.07398810030660735,-21.421874021582436,-0.13565711150757,1.8791869384742836,70.10339276881422
334,Luca Gavotte bar2: 22,25.233375574212403,6.521020217033035,9.394637479503047,22.478961188618733,7.7510677256633596,12.831905388579905,-0.002101908005199083,0.07487397765882194,-19.047651794249294,-0.16992105791571438,0.7239490238071439,75.00327235683257
335,Luca Gavotte bar2: 23,21.789563950567697,4.3973392580274755,4.163010909944688,30.611077204766403,8.711261766407633,11.271545146566822,0.0030242100982953535,-0.27396404151222287,-16.986656365445693,0.17383271757491198,-0.407433147449269,67.60598225063333
336,Luca Gavotte bar2: 24,27.592312824609735,6.995607404862341,9.639459429197274,45.05257119933763,16.750172961281304,26.347121292705467,0.0006679941108075544,-0.24427577838503534,-16.51509893857309,0.9449861362168595,-15.073200430343208,117.5155037100055
337,Luca Gavotte bar2: 25,22.5322982875324,6.221119793207898,10.921929638035238,13.311033327612918,3.974835635282621,5.909961878963145,0.0021365952370000245,-0.2672610058575687,-19.52707138126113,-0.2122732103614539,2.8222733647602896,60.53855861079795
338,Luca Gavotte bar2: 26,21.673525337912793,5.172941149933332,7.8829660629611595,21.601296651375918,5.779312717986325,9.130758966212554,0.0004933841976017156,0.08582386270535122,-31.236061626238648,-0.024661198225394823,0.503042498782901,74.1619110420899
339,Luca Gavotte bar2: 27,26.126690127862275,6.395590672294296,9.573389107716437,25.454395504515546,7.287057929367651,9.30459996170319,-0.004549851134104917,0.23632857695452242,-21.199984019939578,-0.22802599387377853,1.868898364620683,74.19923685905636
340,Luca Gavotte bar2: 28,28.97462422886491,7.56144107916073,12.145086597247385,29.76414866397971,8.43185097939171,8.096444372162239,0.004426068061883055,-0.36911303002973966,-22.587943580936017,0.16895750132090812,-0.6056984006480837,67.14524480939785
341,Luca Gavotte bar2: 29,15.27974477719033,3.8310807268848883,4.638580028669423,13.159296899540564,3.6016129916693433,4.391423079804667,-0.0008376159679824366,0.14433327582884792,-24.872949541973888,-0.000823339660223198,0.6078118231176752,69.70691234364683
342,Luca Gavotte bar2: 30,18.990309028932813,3.753029060956805,4.45234265601232,24.11655125295107,6.612443487262417,9.373068918031564,0.0017860130554656713,-0.13021460623655795,-21.478216191199596,0.13585697115310646,-2.5008186999319313,84.5363356289764
343,Luca Gavotte bar2: 31,18.473370487939576,4.91832195088241,6.905859897712531,17.492512871454082,4.5494737781070045,5.469147907087432,0.002652202873937817,-0.18926950247666058,-20.41771236678649,-0.025656120507701708,0.6560954200555374,71.22422682997014
344,Luca Gavotte bar2: 32,24.47744402019373,5.8465585134308995,8.615726314053731,20.80700289851967,6.508597350798993,9.666120817721534,0.005227143934621002,-0.35765679550049295,-22.759880265853063,0.06298363698533836,-1.2355868402062113,76.53370284824696
345,Luca Gavotte bar2: 33,21.99516735822783,5.237080744491083,6.250534047919942,42.51143786251982,8.865226692842908,5.513890375903614,0.002657284962416838,-0.19279108616792656,-20.73337160475383,-0.20986431239200307,3.3294205071792287,63.84214868572851
346,Luca Gavotte bar2: 34,19.65561025016973,3.596021800862305,3.8922386692088082,45.042286262427645,11.319980484163887,12.692018829602873,-0.0035385017045930726,0.2542105337363183,-24.26930228551508,-0.22123785824915437,3.480697961435936,62.989006137768634
347,Luca Gavotte bar2: 35,14.441211488062095,3.698095557579342,5.452373363578147,31.78981767419006,8.069768859632838,9.571855711011011,0.0003125549973439001,-0.031149889105455107,-19.52205746831612,-0.07300925814471913,1.4741250723807624,68.4526480465148
348,Luca Gavotte bar2: 36,22.660623904755766,5.588697804470942,8.033157058081883,27.065082697044282,9.591945370365636,16.09388715793608,0.0007558484892779308,-0.1797475382683728,-15.03641021550813,0.39300251220077026,-6.409244186528659,88.24697303745607
349,Luca Gavotte bar2: 37,20.299143854923784,5.2405852890683,7.994459610313882,21.375813103818913,5.967184296674414,5.948173479620436,0.0026023317583846496,-0.31305214158491595,-14.313872823189751,-0.018880753172605257,0.8400662760548838,68.110795414159
350,Luca Gavotte bar2: 38,19.293549040798723,4.269007123206945,6.42697353680299,20.137831871064307,6.687545369892845,11.576035574296284,0.0007686285237830333,-0.05814237495993266,-23.71938404179076,-0.007136722001485063,-0.09570949568495983,77.68381644710693
351,Luca Gavotte bar2: 39,23.035717095325253,5.348858009607753,7.539163722412283,24.30213170878767,7.613103927579286,12.798902703811734,-0.002073720958295671,0.05101864202791015,-18.280880393994245,-0.22381015950762195,1.8416406182018359,73.44748809470548
352,Luca Gavotte bar2: 40,29.386880298947403,6.978187607973408,9.919665026294922,6.449488724988221,1.9947804889867455,3.0359120669075423,0.003857066213912345,-0.34325727602936273,-21.154732708222845,0.2844754358246422,-3.008523822665574,72.87653832011708
353,Luca Gavotte bar2: 41,28.030411238319346,7.118609635954892,10.021208701279988,16.82140923998557,5.338560981474222,7.60050376481324,0.00301451490746071,-0.38266152894678107,-13.626640470202034,0.0914986790865155,-1.3611782999714903,75.0044000964627
354,Luca Gavotte bar2: 42,16.31804575850481,3.8113678899123093,4.823327125282191,24.04503964541879,6.730447886001748,7.616685216887291,0.0011157013864682794,-0.09932858265920902,-19.56773652713897,0.020913896314631076,-0.07258729831359312,75.77334612287058
355,Luca Gavotte bar2: 43,24.23423486791961,5.614851158083428,7.716612995916563,30.653721987385424,8.328303210381945,8.103287952744012,0.00020823369015440674,-0.028138260527311363,-22.54453965409307,0.15671729897018857,-2.7078679270092816,82.64843258861609
356,Luca Gavotte bar2: 44,21.56702148331715,5.924977733633362,9.198632013495285,21.21856232060785,6.553880709549154,11.43242985651726,-0.002857132552332191,0.20674964913985255,-23.099051400213916,0.17429431465878545,-1.9743141248576044,74.41606191191788
357,Luca Gavotte bar2: 45,18.607468217724488,4.348135765743526,6.434895045307485,29.291494490352456,6.450471419337657,6.0926436939291335,0.0012171784145751307,-0.05065156572050958,-21.8689067910025,0.1562966499530113,-2.1843619691726532,79.85370384395492
358,Luca Gavotte bar2: 46,14.227819198383202,3.5887664962006762,6.625343329441421,21.683997820353383,4.979768552317176,5.1650346036245764,0.0006028529126641261,-0.029642567098816106,-21.607965341038177,0.0976161282317355,-2.18321542711084,86.83144728379982
359,Luca Gavotte bar2: 47,15.972426812223546,3.80056092257158,5.275801682165081,23.953477078479985,6.307107858034574,8.186289714565163,0.0007872499501755492,0.05988678919741572,-23.94092791577337,-0.036324065746271485,0.48297199461562773,75.50710594929058
360,Luca Gavotte bar2: 48,14.06867555036689,3.719478532732088,5.563421692219393,25.351065508180888,6.8034789641040305,9.298023568773132,0.002190035093209103,-0.30057639237935774,-14.967924423500412,0.015357664850169742,0.3364339851473371,71.35647308257627
361,Luca Gavotte bar2: 49,11.921742714633467,2.9439949610941585,4.123711742766787,18.13365343823328,4.8589705685453914,5.571071937794244,0.0010787427568362711,-0.0036317016017316296,-23.921362642657343,-0.12392273678916892,1.8386053993737423,72.86162065849543
362,Luca Gavotte bar2: 50,26.195238393815885,6.753178630336935,10.17069657426174,32.10970104742144,8.72022993837054,12.46406733284067,-0.004419339383917421,0.28397609461527334,-25.205869892701628,-0.04759170544624244,0.7510365296199437,65.66106879888954
363,Luca Gavotte bar2: 51,21.297308296688982,5.905214142030711,9.234518852539793,17.36604356741276,6.022207221906098,8.077121939990448,0.002867738556469049,-0.36073123349935077,-16.115795856922944,-0.15593258446579727,2.604362713968862,62.53075737073681
364,Luca Gavotte bar2: 52,20.017507022692996,4.1227569929206735,5.016353744156305,22.151101724583384,5.598641844441637,5.38300996803946,0.0013312479691356832,-0.02099253215785198,-27.085030751203448,-0.10543291204701122,2.208251983199909,69.2386081657272
365,Luca Gavotte bar2: 53,24.103693629918382,5.854485325072473,7.578295888750034,24.011616504994905,9.059246379440683,17.20829283119967,-0.003936012675910922,0.25875669590360506,-24.165775100850922,-0.25950633367777476,1.6893416136980437,74.40864100488197
366,Luca Gavotte bar4: 1,23.048512528222375,5.413370203177364,7.793136514449998,31.16164089434139,7.990643746377351,9.830433730928291,0.0012227041253283638,-0.23841248801962708,-16.210221391452198,-0.0628297841247706,2.063412006525342,62.892811195059835
367,Luca Gavotte bar4: 2,27.89508658552711,6.892264496355168,11.533904702313862,22.63300005050978,7.4195713542832245,11.905892683263971,0.0007046073551316871,-0.1898090561937244,-15.965447440416467,0.011424007226705682,-1.0870379275437196,79.791645481223
368,Luca Gavotte bar4: 3,22.867262212677133,5.572648145471042,8.190426632321078,28.7192853361125,6.28559686113123,7.59679489787942,0.0011943658685844877,-0.23012390566392157,-16.919945485549572,-0.05981387781959658,1.8837603182149345,63.49220418011907
